"id","dam","sire"
"VR91981","K578536","K578503"
"VR91982","K578536","K578503"
"VN85461","H300010","H300009"
"VN85468","H300010","H300009"
"VS84314","K604663","K604662"
"VN85492","H300022","H300016"
"VS84356","K604665","K604666"
"VN85491","H300022","H300016"
"VS84358","K604665","K604666"
"VS84351","K604665","K604666"
"VS84608","F938622","20001B115_SIRE"
"VS84614","F938622","20001B115_SIRE"
"VS84629","F938624","20001B100_SIRE"
"VS84620","F938622","20001B115_SIRE"
"VS84619","F938622","20001B115_SIRE"
"VS84371","K604669","J745061"
"VS84372","K604669","J745061"
"VS84375","K604669","J745061"
"VF64076","K578550","K578548"
"VF64040","K578566","K578568"
"VF64042","K578566","K578568"
"VF64044","K578566","K578568"
"VF64046","K578571","K578567"
"VF64050","K578571","K578567"
"VF64053","K578571","K578567"
"VF63524","P107998","H300021"
"VF63526","P107998","H300021"
"VS84473","J745068","K578111"
"VS84472","J745068","K578111"
"VS84469","J745068","K578111"
"VS84844","20001MP27_DAM","20001MP27_SIRE"
"VS84834","K578018","20001MP16_SIRE"
"VF64494","K604611","K604635"
"VF64491","K604611","K604635"
"VS84876","20001MP12_DAM","20001MP12_SIRE"
"VF64489","K604611","K604635"
"VF64486","K604677","K604675"
"VF63547","H300019","H300020"
"VF64533","K604676","K604648"
"VF64534","K604676","K604648"
"VS84884","F938638","K578513"
"VS84887","F938638","K578513"
"VS84889","F938638","K578513"
"VS84890","K604566","20001MP57_SIRE"
"VS84892","K604566","20001MP57_SIRE"
"VF64549","J745065","20001W13_SIRE"
"VF64547","J745065","20001W13_SIRE"
"VF64545","J745065","20001W13_SIRE"
"VF64259","K604953","K604705"
"VF64256","K604953","K604705"
"VF63552","H300024","H300023"
"VF63553","H300024","H300023"
"VF63549","H300024","H300023"
"VF64655","K604682","20001W54_SIRE"
"VF64667","VX13438","K604612"
"VF64662","VX13438","K604612"
"VF64943","K578024","K578025"
"VF64676","K604696","K604697"
"VF64689","K604640","20001EX89_SIRE"
"VF63605","20011C7_DAM","20011C7_SIRE"
"VF64753","C695335","C695334"
"VF64749","C695335","C695334"
"VF64752","C695335","C695334"
"VS83016","K604567","20011MP73_SIRE"
"VT34158","N200034","N200031"
"VS83127","K578019","20011B205_SIRE"
"VT34803","K604665","K604695"
"VT34798","C695355","K604661"
"VS83126","K578019","20011B205_SIRE"
"VT34210","N200035","K578311"
"VT34881","20011W59_DAM","J644082"
"VS83264","VX13433","F938606"
"VS83259","K578049","K578047"
"VS83256","K578049","K578047"
"VT34294","N200038","N200043"
"VT33038","C695359","K578447"
"VF64361","K604640","20011EX91_SIRE"
"VF64381","K578108","C695392"
"VS83383","K578063","K578057"
"VT34520","N200080","K578568"
"VT34549","N200084","20011SW14_SIRE"
"VT34695","H300032","H300043"
"VT33822","N200084","N200104"
"TA16146","20021B79A_DAM","20021B79A_SIRE"
"TA16149","20021B79A_DAM","20021B79A_SIRE"
"VT33486","K604611","K604635"
"VT33915","K578570","K578569"
"VT33914","K578570","K578569"
"VT33855","N200029","VT34085"
"VT33853","N200029","VT34085"
"VT33850","N200029","VT34085"
"TA16185","K578612","20021MP76_SIRE"
"TA16183","K578612","20021MP76_SIRE"
"TA16181","K578612","20021MP76_SIRE"
"TA16184","K578612","20021MP76_SIRE"
"TA16201","K578027","P804776"
"VT33566","C695356","H301988"
"VT33585","K604682","N200590"
"VT33529","N200581","N200580"
"VT33530","J745081","20021EX41_SIRE"
"VT33533","J745081","20021EX41_SIRE"
"VT33967","N200041","N200037"
"TA15137","20021C23_DAM","20021C23_SIRE"
"TA15136","20021C23_DAM","20021C23_SIRE"
"TA15149","20021C21_DAM","20021C21_SIRE"
"TA15124","20021C27_DAM","20021C27_SIRE"
"TA15122","20021C27_DAM","20021C27_SIRE"
"TA15444","N200033","N200032"
"TA16347","K604550","20021MP18_SIRE"
"TA15195","F873549","H300041"
"TA15200","F873549","H300041"
"TA16439","K578063","K578057"
"TA16440","K578063","K578057"
"TA15539","N200112","N200071"
"TA15541","N200112","N200071"
"TA16749","VT34408","N200679"
"TA15224","H300052","H300053"
"TA16457","K578042","K578621"
"TA16808","N200672","C695373"
"TA16519","K578064","N200620"
"TA16901","P282310","N200600"
"TA16861","N200703","K578448"
"TA16864","N200703","K578448"
"TA16865","N200703","K578448"
"TA16896","P282310","N200600"
"TA15755","N200106","K578548"
"TA15245","20031C15_DAM","20031C15_SIRE"
"TA15246","20031C15_DAM","20031C15_SIRE"
"TA15241","20031C15_DAM","20031C15_SIRE"
"VF64811","N200806","N200803"
"VF64809","N200806","N200803"
"VF64874","K604674","C695366"
"VF63067","N200101","N200031"
"VF63063","N200101","N200031"
"VF63084","H839844","K578952"
"VF63102","N200106","P439111"
"VR91346","N200816","R040074"
"VR91379","P439113","20031EX47_SIRE"
"VS84968","N200712","C695391"
"TB21811","KS78042","K578621"
"TB21933","KS78064","N200620"
"TB21936","KS78064","N200620"
"VF63778","N200060","20041SW81_SIRE"
"VF63781","N200060","20041SW81_SIRE"
"VF63811","F952912","N199008"
"VF63805","H839846","20041O59_SIRE"
"VF63786","N200060","20041SW81_SIRE"
"TB26025","N199102","20041MP86_SIRE"
"TB26356","N200703","K578448"
"TB26377","T177502","T177504"
"VF63472","N200047","20041SW9_SIRE"
"VF63479","N200047","20041SW9_SIRE"
"TB26097","N199104","20041MP67_SIRE"
"TC58220","N200819","N200820"
"TB26552","P439209","P439208"
"TB26583","N200747","20041EX10A_SIRE"
"TC58306","N200680","R040159"
"TC58310","N200680","R040159"
"TC58046","P439004","T177508"
"TC58047","P439004","T177508"
"TC58041","P439004","T177508"
"TC58054","N199233","N199232"
"TC58049","N199233","N199232"
"TC58056","N199233","N199232"
"TB26166","N199109","20041MP70_SIRE"
"VF63867","N199010","20041SW28_SIRE"
"TC58469","P439072","N200591"
"VF63927","R040153","20041SW1_SIRE"
"VF63955","P439195","N199009"
"VF63930","R040153","20041SW1_SIRE"
"TC58162","R639015","N200620"
"TC58161","R639015","N200620"
"TC58158","R639015","N200620"
"TC58188","F952994","N200823"
"TC58189","F952994","N200823"
"TC58185","F952994","N200823"
"TC58184","F952994","N200823"
"TC58183","F952994","N200823"
"VH99600","P439168","20041B43_SIRE"
"TC58521","N200810","T177522"
"TC58559","N200711","T177524"
"VR98062","H300048","H300067"
"TC58574","N200702","T177529"
"TC58580","N200702","T177529"
"TC58577","N200702","T177529"
"VR98249","F952452","H300061"
"TE80216","T640301","T550149"
"TA15328","F952457","R040195"
"TE80258","T640305","T640306"
"TC58817","E985042","E985043"
"TC58812","E985042","E985043"
"VN57396","E985044","N200587"
"TE80505","P439004","E985048"
"TE80501","P439004","E985048"
"TE80531","N200806","H300611"
"TE80535","N200806","H300611"
"TE80533","N200806","H300611"
"TE80534","N200806","H300611"
"TA15355","F952464","F952463"
"TE80613","E985051","E985050"
"TE80611","E985051","E985050"
"TE80538","E985066","E985067"
"TE80088","T550164","T550166"
"TE80069","R040153","20051SW1_SIRE"
"TE80067","R040153","20051SW1_SIRE"
"TC58868","P439161","N199298"
"TE80109","T177506","E985052"
"TE80635","E985077","R999452"
"TE80110","T177506","E985052"
"TE80637","E985077","R999452"
"TE80167","N200773","N200532"
"TE80717","E985070","R999425"
"TE80356","N199016","T640312"
"TE79646","T550054","T550043"
"TE80450","E985089","P439151"
"TE80456","E985089","P439151"
"TA15939","E985097","T176481"
"TE79870","N200819","E985085"
"TE79871","N200819","E985085"
"TE79569","T640004","T640003"
"TC59098","E985094","E985093"
"TE79381","P812097","T550029"
"TA15992","N200905","N200906"
"TE79387","20051B222_DAM","A225413"
"TC59491","E985079","T177501"
"TK25601","T550189","20061MP55_SIRE"
"TK25603","T550189","20061MP55_SIRE"
"TC59320","T640328","T640329"
"TC59312","N199453","T640333"
"TK27406","E985088","E985085"
"TK27405","E985088","E985085"
"TK27410","E985088","E985085"
"TB26845","E985044","N200587"
"TK25806","E985075","R040056"
"TK25805","E985075","R040056"
"TB26841","E985044","N200587"
"TB26839","E985044","N200587"
"TC59613","T640107","R639101"
"TC59608","T640107","R639101"
"TC59612","T640107","R639101"
"TC59370","N199430","T640326"
"TC59363","N199430","T640326"
"TB27200","F952472","F952471"
"TK27031","N199324","TC58715"
"TK27426","N200773","H300605"
"TK27423","N200773","H300605"
"TK27429","N200773","H300605"
"TC59633","R639107","T177529"
"TC59645","T177502","R639112"
"TC59635","R639107","T177529"
"TC59637","T177502","R639112"
"TC59631","R639107","T177529"
"TK25658","N199329","T640209"
"TK25698","N199105","20061MP49_SIRE"
"TK25701","N199105","20061MP49_SIRE"
"TK27628","T640101","T640216"
"TK26049","T177509","20061EX63_SIRE"
"TK27125","T640011","T176710"
"TK27124","T640011","T176710"
"TK27122","T640011","T176710"
"TK26041","N201000","H301196"
"TC59676","20061EX35_DAM","20061EX35_SIRE"
"TK25707","N199381","N199382"
"TK25709","N199381","N199382"
"TK27665","P439156","R040085"
"TK27679","N199319","T640340"
"TK27681","N199319","T640340"
"TK26136","N200935","N200991"
"TK27475","F952462","N199402"
"TK26120","H300665","N200989"
"TK27143","T176429","A225413"
"TK27141","T176429","A225413"
"TK26141","N200935","N200991"
"TC59734","N199390","20061W83_SIRE"
"TC59723","R639111","20061W77_SIRE"
"TC59725","R639111","20061W77_SIRE"
"TC59718","R639111","20061W77_SIRE"
"TC59749","H300635","T177596"
"TC59751","H300635","T177596"
"TK26251","P439004","E985048"
"TK26250","P439004","E985048"
"TK26257","T176730","R999438"
"TK25538","N199438","N199439"
"TK26210","N199518","N200906"
"TC59802","N199048","T640349"
"TC59808","N199048","T640349"
"TK25769","T550041","T550196"
"TK26376","N199070","E985095"
"TK26519","E985073","E985098"
"TC59939","T642829","TC58859"
"TK27724","T640353","T640354"
"TK26581","T550135","J644828"
"TK26609","J644829","TB26392"
"TK26608","J644829","TB26392"
"TJ26523","P439282","A225439"
"TK26924","T177683","R639127"
"TK26923","T177683","R639127"
"TK26637","N199640","N199636"
"TK27867","T176855","TK207532"
"TJ27562","J644997","T642474"
"TK27855","TC58755","N199635"
"TK27856","TC58755","N199635"
"TJ27526","TC52694","N200827"
"TJ27582","J644807","T177651"
"TJ27586","J644807","T177651"
"TB27284","F952478","F952476"
"TK27225","N199333","K578047"
"TB27296","F952477","T177711"
"TB27291","F952477","T177711"
"TB27289","F952478","F952476"
"TB27439","N199418","T177716"
"TJ27677","N200806","T177579"
"TJ27682","N200806","T177579"
"TJ26665","R639441","R639500"
"TK27252","T640067","T640069"
"TK27253","T640067","T640069"
"TJ27780","H300660","H300618"
"TJ27463","T177744","T177633"
"TJ27740","V260947","N199535"
"TC25899","N199647","N200991"
"TK26867","N199048","T640349"
"TJ27940","TB26874","J644886"
"TJ27901","TB28383","N200907"
"TJ27904","TB28383","N200907"
"TJ27899","TB28383","N200907"
"TJ24171","20071O114_DAM","20071O114_SIRE"
"TC58975","N199652","20071CP28_SIRE"
"TL37593","T640816","T640805"
"TL39013","E018350","E018349"
"TJ26128","R639442","R639449"
"TL39008","E018350","E018349"
"TL37531","F952478","F952476"
"TL37528","F952478","F952476"
"TL37524","T640811","T640814"
"TL37522","T640811","T640814"
"TL39041","E018352","T550181"
"TL37408","N199109","T176956"
"TL39047","20081O75_DAM","R639126"
"TL39052","20081O75_DAM","R639126"
"TL39061","E018353","E018354"
"TL39121","T640357","20081O15_SIRE"
"TJ26089","T640067","K578069"
"TJ24564","R639239","J644920"
"TL37482","T176941","T640377"
"TL39089","E018356","T640705"
"TL39206","E985081","F459758"
"TL37063","F952459","T640380"
"TJ25269","K578749","N199392"
"TL37072","T640382","T176946"
"TL36368","N199907","20081EX9_SIRE"
"TL39552","E018358","20081SW5_SIRE"
"TL36408","J644927","K578724"
"TL36407","J644927","K578724"
"TL37151","T177744","T640820"
"TL38179","T640584","N199645"
"TL39605","F459763","F459764"
"TL36477","T177666","R639133"
"TL38247","E985086","T177634"
"TP41732","K578738","T640756"
"TP41729","K578738","T640756"
"TP25504","T640807","20091C10_SIRE"
"TP25501","T640807","20091C10_SIRE"
"TP25523","T176948","T640380"
"TP41816","X237902","X237903"
"TP25552","T640804","X235145"
"TP41818","X237902","X237903"
"TP41819","X237902","X237903"
"TL37749","X235601","T640787"
"TL37748","X235601","T640787"
"TP25647","T640707","X239803"
"TP25642","T640707","X239803"
"TP41854","T176959","R639309"
"TP41846","T176959","R639309"
"TP41864","X237904","T640752"
"TL37753","X235619","T640066"
"TL37756","X235619","T640066"
"TL38822","J644939","J644922"
"TP25026","X239576","X239902"
"TP25040","X239901","E018361"
"TP41505","T640746","F459777"
"TP25475","T640642","K578719"
"TP25704","T640382","20091C62_SIRE"
"TP25703","T640382","20091C62_SIRE"
"TP25700","T640382","20091C62_SIRE"
"TL37630","R639486","T640012"
"TL37628","R639486","T640012"
"TL37646","T640779","N199398"
"TP25494","J644946","J644947"
"TP28721","N199991","20091EX62B_SIRE"
"TP28712","K578709","N199978"
"TL37690","T640767","T640761"
"TP25097","E018375","X239908"
"TJ24778","J644956","J644955"
"TJ24809","J644954","T640385"
"TJ24810","J644954","T640385"
"TL37825","T640737","T176957"
"TP41649","T640769","K578761"
"TP41653","T640769","K578761"
"TP25108","T640372","X240000"
"TP25156","N199705","T176985"
"TP25806","X239812","20091SW111_SIRE"
"TP25153","N199705","T176985"
"TJ24864","J644958","J644959"
"TJ24861","J644958","J644959"
"TJ24873","X235195","N200903"
"TJ24877","X235195","N200903"
"TJ24874","X235195","N200903"
"TJ24871","X235195","N200903"
"TP41695","N199664","F459758"
"TP41702","N199664","F459758"
"TP28841","N199954","X239724"
"TP28846","N199954","X239724"
"TP28851","X239722","20091CP32_SIRE"
"TP25863","R639267","T177667"
"TP25860","R639267","T177667"
"TP42106","X235587","X237987"
"TR42550","K578717","J644937"
"TR40051","X239905","20101SW102_SIRE"
"TR40055","X239905","20101SW102_SIRE"
"TP42094","E509380","T640690"
"TR40750","N199991","X661866"
"TR42058","T640672","T640655"
"TR42059","T640672","T640655"
"TR40108","X239956","X237974"
"TP28114","X235639","X235638"
"TR43554","E509400","N199641"
"TR40183","K578748","X239961"
"TR40179","K578748","X239961"
"TR42199","F464559","20101W27_SIRE"
"TP28496","X235564","X235526"
"TP28493","X235564","X235526"
"TR42235","X237931","N200903"
"TR42233","X237931","N200903"
"TP28204","X235631","L315208"
"TR42294","H303399","X239738"
"TR43611","P439598","L315812"
"TL39462","X235507","X235596"
"TL39461","X235507","X235596"
"TL39459","X235598","X235597"
"TL39458","X235598","X235597"
"TR43666","X239720","N199998"
"TR43664","X239720","N199998"
"TR43661","X235541","20101EX50_SIRE"
"TR43640","20101CP12_DAM","X237967"
"TR43643","20101CP12_DAM","X237967"
"TP28090","T640382","L315211"
"TR40363","J644960","20101SW73_SIRE"
"TP28256","L315233","L315232"
"TP28262","L315233","L315232"
"TP28268","20101B81_DAM","L315437"
"TS44940","X237904","T640752"
"TS45709","X239732","X239998"
"TS45212","L809615","L808677"
"TS45217","L809615","L808677"
"TR43102","L315217","L315204"
"TS43561","L171472","20111EX11_SIRE"
"TS45597","X239969","L312150"
"TR43131","L315404","L808592"
"TS46212","E509399","T640675"
"TS46215","E509399","T640675"
"TR42474","Y034204","L808082"
"TR42472","Y034204","L808082"
"TS43594","20111EX25_DAM","X237965"
"TS43593","20111EX25_DAM","X237965"
"TR44532","X239812","20111SW108_SIRE"
"TS46455","Y034735","Y034724"
"TS43330","X235598","X235505"
"TS45022","20111SM1_DAM","20111SM1_SIRE"
"TL36205","Y160426","L312865"
"TS47518","Y035838","Y161048"
"TP42336","Y034218","Y034217"
"TP27817","L315887","R639318"
"TP27824","L315887","R639318"
"TP27821","L315887","R639318"
"TL36277","X235008","X237965"
"TL39911","X239999","X239998"
"TR43442","L808500","L315437"
"TP42944","L809341","X805165"
"TP27842","L315878","L315824"
"TS44206","X239974","20121MP34_SIRE"
"TP42722","20131C12_DAM","Y837602"
"TR43485","Y163533","20131SW127_SIRE"
"TR43484","Y163533","20131SW127_SIRE"
"TP42743","Y035971","L311268"
"TX42516","Y838309","20131SW101A_SIRE"
"TP42754","Y160492","Y035981"
"TX42718","20131O25_DAM","Y161987"
"TP42771","R639378","Y838101"
"TP42772","R639378","Y838101"
"TX42522","20131EX73_DAM","Y160581"
"TR44095","Y031694","L808853"
"TX42538","20131O104_DAM","20131O104_SIRE"
"TP27407","Y838509","X235022"
"TP27416","Y161489","Y162402"
"TP27415","Y161489","Y162402"
"TS47486","20131CP2_DAM","X805656"
"TS43261","Y160630","Y160631"
"TR44220","L809426","E509388"
"TS43259","Y160630","Y160631"
"TS43260","Y160630","Y160631"
"TS47141","Y838964","Y837333"
"TS47205","H300253","X805499"
"TS47145","D471130","20131W98_SIRE"
"TS43234","L808500","L315437"
"TX42760","L808757","X239736"
"TP27429","L315001","L808882"
"TP27445","Y164653","Y838339"
"TS45695","L809646","Y033185"
"TP27459","L808862","X239966"
"TL39730","Y164792","20131P19_SIRE"
"TS47266","Y161399","Y163957"
"VS84062","VZ31162","20191B141_SIRE"
"TE80832","VS84278","20191B179_SIRE"
"VZ30984","VZ32609","TX42360"
"VS84191","20191B60_DAM","20191B60_SIRE"
"TE80930","VZ30784","VZ30787"
"VZ33149","VZ32747","20191C10_SIRE"
"VS84123","VZ33783","VZ33785"
"VS84206","VH21988","VS84201"
"VS84265","VS84212","VS84211"
"TS47968","20191MP92_DAM","VZ30905"
"VZ31314","VB55879","VR91196"
"VZ31181","VS84116","20191P7_SIRE"
"TW41549","TL38966","TL38698"
"VZ31676","20191W41_DAM","20191W41_SIRE"
"VZ29181","VF63376","VF63383"
"TE80782","TL39672","20181C28_SIRE"
"VZ30298","TP28400","20181CP17_SIRE"
"VZ30211","TS44674","20181CP34_SIRE"
"VZ30206","VN85361","VN85357"
"VS83950","VS83939","20181EX13A_SIRE"
"VZ29564","VZ29522","20181EX17_SIRE"
"VZ30485","TX42260","20181EX32_SIRE"
"VZ30486","TX42260","20181EX32_SIRE"
"VZ29552","20181EX41_DAM","VZ29483"
"TV44289","TS47630","TS47629"
"TV44297","TS47630","TS47629"
"TX42970","TV44481","Z032661"
"TX42971","TV44481","Z032661"
"TX42975","TV44481","Z032661"
"VZ32575","VN56879","VH21986"
"VZ32577","VN56879","VH21986"
"VZ32536","TP28377","D472483"
"VZ33739","VZ32589","VF63374"
"VZ32564","VZ32525","VZ32526"
"VZ32566","VZ32525","VZ32526"
"VZ32597","D473301","20181MP73_SIRE"
"VZ32583","VZ32524","VH21985"
"VZ32585","VZ32524","VH21985"
"VZ33512","VH21992","VH21989"
"TR43207","TR44777","TV44578"
"TV44590","TV44478","TV44574"
"TV44593","TV44478","TV44574"
"TR43259","20181O63_DAM","20181O63_SIRE"
"TR43250","TV44577","TV44575"
"TX42926","20181O96_DAM","VJ57890"
"TJ26895","TJ26866","20181SW121_SIRE"
"VZ30291","20181W2_DAM","20181W2_SIRE"
"TS44697","D473261","D473269"
"VZ30248","VZ29259","20181W25_SIRE"
"VZ30283","20181W44_DAM","20181W44_SIRE"
"VZ30873","TS45889","20181W66_SIRE"
"VZ30878","TS45889","20181W66_SIRE"
"VZ30433","20181W71_DAM","Z032161"
"VZ30682","20171C137_DAM","20171C137_SIRE"
"VZ29707","D472301","VZ29701"
"VZ30007","VZ29260","Z626569"
"VZ29357","VZ29313","VZ29312"
"VB55864","VB55848","VB55847"
"TV44506","20171O106_DAM","20171O106_SIRE"
"TV44507","20171O106_DAM","20171O106_SIRE"
"TV44376","TP42688","Y839237"
"TV44468","TV44397","20171O30_SIRE"
"VZ30621","20171O75_DAM","20171O75_SIRE"
"TV44460","TV44454","20171O78A_SIRE"
"VZ30659","TS47672","TS47671"
"VZ30663","TS47672","TS47671"
"TV44267","20171SW22_DAM","20171SW22_SIRE"
"TS47653","TS45974","TS47634"
"VZ29103","D472301","D472302"
"VZ29104","D472301","D472302"
"VZ29105","D472301","D472302"
"VZ29148","20161C163_DAM","VZ29084"
"VZ29007","D472326","Y838101"
"TX42458","Y839893","TX42802"
"TS45987","Z032571","Z032303"
"TX42026","TX42005","TR44774"
"TS46630","TX42498","TX42499"
"TX42272","Z031437","Z032161"
"TX42273","Z031437","Z032161"
"TP27465","20151SM_DAM","20151SM_SIRE"
"TS43428","Z032453","Z630314"
"TP27246","Z030806","Y837333"
"TP27247","Z030806","Y837333"
"TR43058","Z030686","Z030604"
"TX42860","Z032412","Z030555"
"TX42863","Z032412","Z030555"
"TX42844","Y163380","20151EX43C_SIRE"
"TP27307","H300131","Z032602"
"TR44612","Z100139","Y162795"
"TR44613","Z100139","Y162795"
"TV44170","L809646","Y160634"
"TR44601","H300101","H300102"
"TV44949","Z627790","Y162998"
"TX42146","D472308","D472310"
"TX42148","D472308","D472310"
"TV44257","Z630001","20151W10_SIRE"
"TR44486","Z032625","Z630177"
"TP27238","D471277","Y163128"
"TR43187","D472947","D472942"
"TS47741","L314214","X235635"
"TS44497","L315207","L809621"
"TP42510","L809323","Y837602"
"TS47615","TJ24698","TJ24699"
"TP27905","Z031001","Z031583"
"TP27907","Z031001","Z031583"
"TL37353","Y839895","D472743"
"TS45148","H300131","20141EX62_SIRE"
"TP27699","R639345","L315623"
"TS46854","H300165","Y162795"
"TP42823","Y146213","TP28491"
"TK27331","L809646","Y160634"
"TK27335","L809646","Y160634"
"TR43185","Z031418","Y839253"
"TJ24655","L809426","E509388"
"TS47627","TJ24700","TX42642"
"TJ24630","D471254","KR81621"
"TS46889","H300187","20141SW26_SIRE"
"TE03611","Y839101","Y033855"
"TE03615","Y839101","Y033855"
"TE03616","Y839101","Y033855"
"TY70988","TY68258","TW77194"
"PF71393","TY68506","20211C1_SIRE"
"PF71395","PF71375","TW77191"
"PF72158","TY69501","VZ33694"
"PF72115","TS70792","VZ33544"
"PF72140","VZ32698","PF72109"
"TY68410","TY70095","TY68256"
"TY68394","VZ33865","VZ33869"
"TY68319","VS84264","VZ33859"
"TY68356","VZ30598","VZ30902"
"TY68831","TW41819","TY68048"
"TY68797","TR43364","TY68740"
"TY69259","TY69218","TY69217"
"PF71916","PF71902","TY70292"
"PF72051","PF71399","TY69411"
"TY69797","TY69727","TY69726"
"PF72817","20221EX12A_DAM","PF72747"
"PF72821","20221EX12A_DAM","PF72747"
"TY70346","20221EX86_DAM","TY69096"
"TY70348","20221EX86_DAM","TY69096"
"PF72722","20221O11_DAM","PF72701"
"TW77203","TY69469","20221O38B_SIRE"
"PF71053","TY68253","20221SW72_SIRE"
"TY69687","TW41819","VZ31746"
"PF71438","PF71420","PF71419"
"PF71440","PF71420","PF71419"
"TR43388","TR43335","20221W99A_SIRE"
"PF71893","VZ33484","VZ31776"
"TY69171","VZ33698","TY68248"
"TY69868","TY69218","TY69814"
"TY69869","TY69218","TY69814"
"PT90435","PF72058","PF72057"
"PF72678","VZ33432","20231EX12A_SIRE"
"TY70474","TY69382","20231EX3_SIRE"
"TY70897","TY69476","20231EX63_SIRE"
"PT99102","TY69476","20231EX63_SIRE"
"PT99152","TW41773","20231EX76_SIRE"
"TY70637","VZ33424","VZ33438"
"TY70380","TY69444","VZ33464"
"PT90127","VZ33418","20231O32_SIRE"
"PT90138","PT90112","PT90109"
"PT90154","PT90110","PT90111"
"PT99121","VR27951","VR27932"
"PL91413","VZ33685","PF72048"
"PF72374","TW41767","20231SW47_SIRE"
"PL91168","VR27938","PL91205"
"TY69960","TY70242","VZ31866"
"TY69940","PF71444","PF71436"
"TY70233","TE80990","TS47968"
"TY70199","TY70131","VZ32583"
"TY69523","VZ31314","TW41850"
"TY70082","TY70025","VZ30984"
"VR90097","TP27465","TS43477"
"VN57165","VJ57218","H301130"
"VN57166","VJ57218","H301130"
